id,download_id,series,datum,utm_zone,date,size
0228-3,11780316,T25C2,ETRS89,29,2016,0.84
0228-4,11780317,T25C2,ETRS89,29,2016,0.86
0229-1,11780318,T25C2,ETRS89,29,2016,0.87
0229-2,11780319,T25C2,ETRS89,29,2021,0.87
0229-3,11780320,T25C2,ETRS89,29,2016,0.86
0229-4,11780321,T25C2,ETRS89,29,2021,0.86
0230-1,11780322,T25C2,ETRS89,29,2021,0.87
0230-2,11780323,T25C2,ETRS89,29,2021,0.86
0230-3,11780324,T25C2,ETRS89,29,2021,0.86
0230-4,11780325,T25C2,ETRS89,29,2021,0.86
0231-1,11780326,T25C2,ETRS89,29,2021,0.82
0231-2,11780327,T25C2,ETRS89,29,2021,0.76
0231-3,11780328,T25C2,ETRS89,29,2021,0.81
0231-4,11780329,T25C2,ETRS89,29,2021,0.82
0260-2,11780330,T25C2,ETRS89,29,2015,0.1
0260-4,11780331,T25C2,ETRS89,29,2015,0.19
0261-1,11780332,T25C2,ETRS89,29,2015,0.76
0261-2,11780333,T25C2,ETRS89,29,2015,0.84
0261-3,11780334,T25C2,ETRS89,29,2015,0.84
0261-4,11780335,T25C2,ETRS89,29,2015,0.69
0262-1,11780336,T25C2,ETRS89,29,2015,0.84
0262-2,11780337,T25C2,ETRS89,29,"2015, 2016",0.87
0262-3,11780338,T25C2,ETRS89,29,2015,0.23
0262-4,11780339,T25C2,ETRS89,29,2015,0.04
0263-1,11780340,T25C2,ETRS89,29,"2015, 2016",0.86
0263-2,11780341,T25C2,ETRS89,29,"2015, 2016",0.83
0263-3,11780342,T25C2,ETRS89,29,"2015, 2016",0.67
0263-4,11780343,T25C2,ETRS89,29,"2015, 2016",0.83
0264-1,11780344,T25C2,ETRS89,29,2016,0.76
0264-2,11780345,T25C2,ETRS89,29,2016,0.8
0264-3,11780346,T25C2,ETRS89,29,2016,0.7
0264-4,11780347,T25C2,ETRS89,29,2016,0.79
0265-1,11780348,T25C2,ETRS89,29,2016,0.86
0265-2,11780349,T25C2,ETRS89,29,2016,0.81
0265-3,11780350,T25C2,ETRS89,29,2016,0.87
0265-4,11780351,T25C2,ETRS89,29,2016,0.84
0266-1,11780352,T25C2,ETRS89,29,2016,0.86
0266-2,11780353,T25C2,ETRS89,29,2016,0.85
0266-3,11780354,T25C2,ETRS89,29,2016,0.84
0266-4,11780355,T25C2,ETRS89,29,2016,0.86
0267-1,11780356,T25C2,ETRS89,29,2021,0.84
0267-2,11780357,T25C2,ETRS89,29,2021,0.84
0267-3,11780358,T25C2,ETRS89,29,2021,0.87
0267-4,11780359,T25C2,ETRS89,29,2021,0.82
0268-1,11780360,T25C2,ETRS89,29,2021,0.84
0268-2,11780361,T25C2,ETRS89,29,2021,0.83
0268-3,11780362,T25C2,ETRS89,29,2021,0.79
0268-4,11780363,T25C2,ETRS89,29,2021,0.81
0269-1,11780364,T25C2,ETRS89,29,2021,0.82
0269-2,11780365,T25C2,ETRS89,29,2021,0.81
0269-3,11780366,T25C2,ETRS89,29,2021,0.78
