series,name,id,page
MDT05,PNOA-MDT05-ETRS89-HU30-0794-LID.asc,9072183,21
MDT05,PNOA-MDT05-ETRS89-HU30-0795-LID.asc,9072184,21
MDT05,PNOA-MDT05-ETRS89-HU30-0796-LID.asc,9072185,21
MDT05,PNOA-MDT05-ETRS89-HU30-0798-LID.asc,9072186,22
MDT05,PNOA-MDT05-ETRS89-HU30-0799-LID.asc,9072187,22
MDT05,PNOA-MDT05-ETRS89-HU30-0800-LID.asc,9072188,22
MDT05,PNOA-MDT05-ETRS89-HU30-0801-LID.asc,9072189,22
MDT05,PNOA-MDT05-ETRS89-HU30-0802-LID.asc,9072190,22
MDT05,PNOA-MDT05-ETRS89-HU30-0803-LID.asc,9072191,22
MDT05,PNOA-MDT05-ETRS89-HU30-0804-LID.asc,9072192,22
MDT05,PNOA-MDT05-ETRS89-HU30-0805-LID.asc,9072193,22
MDT05,PNOA-MDT05-ETRS89-HU30-0806-LID.asc,9072194,22
MDT05,PNOA-MDT05-ETRS89-HU30-0807-LID.asc,9072195,22
MDT05,PNOA-MDT05-ETRS89-HU30-0808-LID.asc,9072196,22
MDT05,PNOA-MDT05-ETRS89-HU30-0809-LID.asc,9072197,22
MDT05,PNOA-MDT05-ETRS89-HU30-0810-LID.asc,9072198,22
MDT05,PNOA-MDT05-ETRS89-HU30-0811-LID.asc,9072199,22
MDT05,PNOA-MDT05-ETRS89-HU30-0812-LID.asc,9072200,22
MDT05,PNOA-MDT05-ETRS89-HU30-0813-LID.asc,9072201,22
MDT05,PNOA-MDT05-ETRS89-HU30-0814-LID.asc,9072202,22
MDT05,PNOA-MDT05-ETRS89-HU30-0815-LID.asc,9072203,22
MDT05,PNOA-MDT05-ETRS89-HU30-0816-LID.asc,9072204,22
MDT05,PNOA-MDT05-ETRS89-HU30-0817-LID.asc,9072205,22
MDT05,PNOA-MDT05-ETRS89-HU30-0818-LID.asc,9072206,22
MDT05,PNOA-MDT05-ETRS89-HU30-0819-LID.asc,9072207,22
MDT05,PNOA-MDT05-ETRS89-HU30-0820-LID.asc,9072208,22
MDT05,PNOA-MDT05-ETRS89-HU30-0821-LID.asc,9072209,22
MDT05,PNOA-MDT05-ETRS89-HU30-0822-LID.asc,9072210,22
MDT05,PNOA-MDT05-ETRS89-HU30-0823-LID.asc,9072211,22
MDT05,PNOA-MDT05-ETRS89-HU30-0824-LID.asc,9072212,22
MDT05,PNOA-MDT05-ETRS89-HU30-0825-LID.asc,9072213,22
MDT05,PNOA-MDT05-ETRS89-HU30-0826-LID.asc,9072214,22
MDT05,PNOA-MDT05-ETRS89-HU30-0827-LID.asc,9072215,22
MDT05,PNOA-MDT05-ETRS89-HU30-0828-LID.asc,9072216,22
MDT05,PNOA-MDT05-ETRS89-HU30-0829-LID.asc,9072217,22
MDT05,PNOA-MDT05-ETRS89-HU30-0830-LID.asc,9072218,22
MDT05,PNOA-MDT05-ETRS89-HU30-0831-LID.asc,9072219,22
MDT05,PNOA-MDT05-ETRS89-HU30-0832-LID.asc,9072220,22
MDT05,PNOA-MDT05-ETRS89-HU30-0833-LID.asc,9072221,22
MDT05,PNOA-MDT05-ETRS89-HU30-0834-LID.asc,9072222,22
MDT05,PNOA-MDT05-ETRS89-HU30-0835-LID.asc,9072223,22
MDT05,PNOA-MDT05-ETRS89-HU30-0836-LID.asc,9072224,22
MDT05,PNOA-MDT05-ETRS89-HU30-0837-LID.asc,9072225,22
MDT05,PNOA-MDT05-ETRS89-HU30-0838-LID.asc,9072226,22
MDT05,PNOA-MDT05-ETRS89-HU30-0839-LID.asc,9072227,22
MDT05,PNOA-MDT05-ETRS89-HU30-0840-LID.asc,9072228,22
MDT05,PNOA-MDT05-ETRS89-HU30-0841-LID.asc,9072229,22
MDT05,PNOA-MDT05-ETRS89-HU30-0842-LID.asc,9072230,22
MDT05,PNOA-MDT05-ETRS89-HU30-0843-LID.asc,9072231,22
MDT05,PNOA-MDT05-ETRS89-HU30-0844-LID.asc,9072232,22
MDT05,PNOA-MDT05-ETRS89-HU30-0845-LID.asc,9072233,22
MDT05,PNOA-MDT05-ETRS89-HU30-0846-LID.asc,9072234,22
MDT05,PNOA-MDT05-ETRS89-HU30-0847-LID.asc,9072235,22
MDT05,PNOA-MDT05-ETRS89-HU30-0848-LID.asc,9072236,23
MDT05,PNOA-MDT05-ETRS89-HU30-0849-LID.asc,9072237,23
MDT05,PNOA-MDT05-ETRS89-HU30-0850-LID.asc,9072238,23
MDT05,PNOA-MDT05-ETRS89-HU30-0851-LID.asc,9072239,23
MDT05,PNOA-MDT05-ETRS89-HU30-0852-LID.asc,9072240,23
MDT05,PNOA-MDT05-ETRS89-HU30-0853-LID.asc,9072241,23
MDT05,PNOA-MDT05-ETRS89-HU30-0854-LID.asc,9072242,23
MDT05,PNOA-MDT05-ETRS89-HU30-0855-LID.asc,9072243,23
MDT05,PNOA-MDT05-ETRS89-HU30-0856-LID.asc,9072244,23
MDT05,PNOA-MDT05-ETRS89-HU30-0857-LID.asc,9072245,23
MDT05,PNOA-MDT05-ETRS89-HU30-0858-LID.asc,9072246,23
MDT05,PNOA-MDT05-ETRS89-HU30-0859-LID.asc,9072247,23
MDT05,PNOA-MDT05-ETRS89-HU30-0860-LID.asc,9072248,23
MDT05,PNOA-MDT05-ETRS89-HU30-0861-LID.asc,9072249,23
MDT05,PNOA-MDT05-ETRS89-HU30-0862-LID.asc,9072250,23
MDT05,PNOA-MDT05-ETRS89-HU30-0863-LID.asc,9072251,23
MDT05,PNOA-MDT05-ETRS89-HU30-0864-LID.asc,9072252,23
MDT05,PNOA-MDT05-ETRS89-HU30-0865-LID.asc,9072253,23
MDT05,PNOA-MDT05-ETRS89-HU30-0866-LID.asc,9072254,23
MDT05,PNOA-MDT05-ETRS89-HU30-0867-LID.asc,9072255,23
MDT05,PNOA-MDT05-ETRS89-HU30-0868-LID.asc,9072256,23
MDT05,PNOA-MDT05-ETRS89-HU30-0869-LID.asc,9072257,23
MDT05,PNOA-MDT05-ETRS89-HU30-0870-LID.asc,9072258,23
MDT05,PNOA-MDT05-ETRS89-HU30-0871-LID.asc,9072259,23
MDT05,PNOA-MDT05-ETRS89-HU30-0872-LID.asc,9072260,23
MDT05,PNOA-MDT05-ETRS89-HU30-0873-LID.asc,9072261,23
MDT05,PNOA-MDT05-ETRS89-HU30-0874-LID.asc,9072262,23
MDT05,PNOA-MDT05-ETRS89-HU30-0875-LID.asc,9072263,23
MDT05,PNOA-MDT05-ETRS89-HU30-0876-LID.asc,9072264,23
MDT05,PNOA-MDT05-ETRS89-HU30-0877-LID.asc,9072265,23
MDT05,PNOA-MDT05-ETRS89-HU30-0878-LID.asc,9072266,23
MDT05,PNOA-MDT05-ETRS89-HU30-0879-LID.asc,9072267,23
MDT05,PNOA-MDT05-ETRS89-HU30-0880-LID.asc,9072268,23
MDT05,PNOA-MDT05-ETRS89-HU30-0881-LID.asc,9072269,23
MDT05,PNOA-MDT05-ETRS89-HU30-0882-LID.asc,9072270,23
MDT05,PNOA-MDT05-ETRS89-HU30-0883-LID.asc,9072271,23
MDT05,PNOA-MDT05-ETRS89-HU30-0884-LID.asc,9072272,23
MDT05,PNOA-MDT05-ETRS89-HU30-0885-LID.asc,9072273,23
MDT05,PNOA-MDT05-ETRS89-HU30-0886-LID.asc,9072274,23
MDT05,PNOA-MDT05-ETRS89-HU30-0887-LID.asc,9072275,23
MDT05,PNOA-MDT05-ETRS89-HU30-0888-LID.asc,9072276,23
MDT05,PNOA-MDT05-ETRS89-HU30-0889-LID.asc,9072277,23
MDT05,PNOA-MDT05-ETRS89-HU30-0890-LID.asc,9072278,23
MDT05,PNOA-MDT05-ETRS89-HU30-0891-LID.asc,9072279,23
MDT05,PNOA-MDT05-ETRS89-HU30-0892-LID.asc,9072280,23
MDT05,PNOA-MDT05-ETRS89-HU30-0893-LID.asc,9072281,23
MDT05,PNOA-MDT05-ETRS89-HU30-0894-LID.asc,9072282,23
MDT05,PNOA-MDT05-ETRS89-HU30-0895B-LID.asc,9072284,23
MDT05,PNOA-MDT05-ETRS89-HU30-0895-LID.asc,9072283,23
MDT05,PNOA-MDT05-ETRS89-HU30-0896-LID.asc,9072285,23
MDT05,PNOA-MDT05-ETRS89-HU30-0897-LID.asc,9072286,24
MDT05,PNOA-MDT05-ETRS89-HU30-0898-LID.asc,9072287,24
MDT05,PNOA-MDT05-ETRS89-HU30-0899-LID.asc,9072288,24
MDT05,PNOA-MDT05-ETRS89-HU30-0900-LID.asc,9072289,24
MDT05,PNOA-MDT05-ETRS89-HU30-0901-LID.asc,9072290,24
MDT05,PNOA-MDT05-ETRS89-HU30-0902-LID.asc,9072291,24
MDT05,PNOA-MDT05-ETRS89-HU30-0903-LID.asc,9072292,24
MDT05,PNOA-MDT05-ETRS89-HU30-0904-LID.asc,9072293,24
MDT05,PNOA-MDT05-ETRS89-HU30-0905-LID.asc,9072294,24
MDT05,PNOA-MDT05-ETRS89-HU30-0906-LID.asc,9072295,24
MDT05,PNOA-MDT05-ETRS89-HU30-0907-LID.asc,9072296,24
MDT05,PNOA-MDT05-ETRS89-HU30-0908-LID.asc,9072297,24
MDT05,PNOA-MDT05-ETRS89-HU30-0909-LID.asc,9072298,24
MDT05,PNOA-MDT05-ETRS89-HU30-0910-LID.asc,9072299,24
MDT05,PNOA-MDT05-ETRS89-HU30-0911-LID.asc,9072300,24
MDT05,PNOA-MDT05-ETRS89-HU30-0912-LID.asc,9072301,24
MDT05,PNOA-MDT05-ETRS89-HU30-0913-LID.asc,9072302,24
MDT05,PNOA-MDT05-ETRS89-HU30-0914-LID.asc,9072303,24
MDT05,PNOA-MDT05-ETRS89-HU30-0915-LID.asc,9072304,24
MDT05,PNOA-MDT05-ETRS89-HU30-0916-LID.asc,9072305,24
MDT05,PNOA-MDT05-ETRS89-HU30-0917-LID.asc,9072306,24
MDT05,PNOA-MDT05-ETRS89-HU30-0918-LID.asc,9072307,24
MDT05,PNOA-MDT05-ETRS89-HU30-0919-LID.asc,9072308,24
MDT05,PNOA-MDT05-ETRS89-HU30-0920-LID.asc,9072309,24
MDT05,PNOA-MDT05-ETRS89-HU30-0921-LID.asc,9072310,24
MDT05,PNOA-MDT05-ETRS89-HU30-0922-LID.asc,9072311,24
MDT05,PNOA-MDT05-ETRS89-HU30-0923-LID.asc,9072312,24
MDT05,PNOA-MDT05-ETRS89-HU30-0924-LID.asc,9072313,24
MDT05,PNOA-MDT05-ETRS89-HU30-0925-LID.asc,9072314,24
MDT05,PNOA-MDT05-ETRS89-HU30-0926-LID.asc,9072315,24
MDT05,PNOA-MDT05-ETRS89-HU30-0927-LID.asc,9072316,24
MDT05,PNOA-MDT05-ETRS89-HU30-0928-LID.asc,9072317,24
MDT05,PNOA-MDT05-ETRS89-HU30-0929-LID.asc,9072318,24
MDT05,PNOA-MDT05-ETRS89-HU30-0930-LID.asc,9072319,24
MDT05,PNOA-MDT05-ETRS89-HU30-0931-LID.asc,9072320,24
MDT05,PNOA-MDT05-ETRS89-HU30-0932-LID.asc,9072321,24
MDT05,PNOA-MDT05-ETRS89-HU30-0933-LID.asc,9072322,24
MDT05,PNOA-MDT05-ETRS89-HU30-0934-LID.asc,9072323,24
MDT05,PNOA-MDT05-ETRS89-HU30-0935-LID.asc,9072324,24
MDT05,PNOA-MDT05-ETRS89-HU30-0936-LID.asc,9072325,24
MDT05,PNOA-MDT05-ETRS89-HU30-0937-LID.asc,9072326,24
MDT05,PNOA-MDT05-ETRS89-HU30-0938-LID.asc,9072327,24
MDT05,PNOA-MDT05-ETRS89-HU30-0939-LID.asc,9072328,24
MDT05,PNOA-MDT05-ETRS89-HU30-0940-LID.asc,9072329,24
MDT05,PNOA-MDT05-ETRS89-HU30-0941-LID.asc,9072330,24
MDT05,PNOA-MDT05-ETRS89-HU30-0942-LID.asc,9072331,24
MDT05,PNOA-MDT05-ETRS89-HU30-0943-LID.asc,9072332,24
MDT05,PNOA-MDT05-ETRS89-HU30-0944-LID.asc,9072333,24
MDT05,PNOA-MDT05-ETRS89-HU30-0945-LID.asc,9072334,24
MDT05,PNOA-MDT05-ETRS89-HU30-0946-LID.asc,9072335,24
MDT05,PNOA-MDT05-ETRS89-HU30-0947-LID.asc,9072336,25
MDT05,PNOA-MDT05-ETRS89-HU30-0948-LID.asc,9072337,25
MDT05,PNOA-MDT05-ETRS89-HU30-0949-LID.asc,9072338,25
MDT05,PNOA-MDT05-ETRS89-HU30-0950-LID.asc,9072339,25
MDT05,PNOA-MDT05-ETRS89-HU30-0951-LID.asc,9072340,25
MDT05,PNOA-MDT05-ETRS89-HU30-0952-LID.asc,9072341,25
MDT05,PNOA-MDT05-ETRS89-HU30-0953-LID.asc,9072342,25
MDT05,PNOA-MDT05-ETRS89-HU30-0954-LID.asc,9072343,25
MDT05,PNOA-MDT05-ETRS89-HU30-0955-LID.asc,9072344,25
MDT05,PNOA-MDT05-ETRS89-HU30-0956-LID.asc,9072345,25
MDT05,PNOA-MDT05-ETRS89-HU30-0958-LID.asc,9072346,25
MDT05,PNOA-MDT05-ETRS89-HU30-0959-LID.asc,9072347,25
MDT05,PNOA-MDT05-ETRS89-HU30-0960-LID.asc,9072348,25
MDT05,PNOA-MDT05-ETRS89-HU30-0961-LID.asc,9072349,25
MDT05,PNOA-MDT05-ETRS89-HU30-0962-LID.asc,9072350,25
MDT05,PNOA-MDT05-ETRS89-HU30-0963-LID.asc,9072351,25
MDT05,PNOA-MDT05-ETRS89-HU30-0964-LID.asc,9072352,25
MDT05,PNOA-MDT05-ETRS89-HU30-0965-LID.asc,9072353,25
MDT05,PNOA-MDT05-ETRS89-HU30-0966-LID.asc,9072354,25
MDT05,PNOA-MDT05-ETRS89-HU30-0967-LID.asc,9072355,25
MDT05,PNOA-MDT05-ETRS89-HU30-0968-LID.asc,9072356,25
MDT05,PNOA-MDT05-ETRS89-HU30-0969-LID.asc,9072357,25
MDT05,PNOA-MDT05-ETRS89-HU30-0970-LID.asc,9072358,25
MDT05,PNOA-MDT05-ETRS89-HU30-0971-LID.asc,9072359,25
MDT05,PNOA-MDT05-ETRS89-HU30-0972-LID.asc,9072360,25
MDT05,PNOA-MDT05-ETRS89-HU30-0973-LID.asc,9072361,25
MDT05,PNOA-MDT05-ETRS89-HU30-0974-LID.asc,9072362,25
MDT05,PNOA-MDT05-ETRS89-HU30-0975-LID.asc,9072363,25
MDT05,PNOA-MDT05-ETRS89-HU30-0976-LID.asc,9072364,25
MDT05,PNOA-MDT05-ETRS89-HU30-0977-LID.asc,9072365,25
MDT05,PNOA-MDT05-ETRS89-HU30-0978-LID.asc,9072366,25
MDT05,PNOA-MDT05-ETRS89-HU30-0980-LID.asc,9072367,25
MDT05,PNOA-MDT05-ETRS89-HU30-0981-LID.asc,9072368,25
MDT05,PNOA-MDT05-ETRS89-HU30-0982-LID.asc,9072369,25
MDT05,PNOA-MDT05-ETRS89-HU30-0983-LID.asc,9072370,25
MDT05,PNOA-MDT05-ETRS89-HU30-0984-LID.asc,9072371,25
MDT05,PNOA-MDT05-ETRS89-HU30-0985-LID.asc,9072372,25
MDT05,PNOA-MDT05-ETRS89-HU30-0986-LID.asc,9072373,25
MDT05,PNOA-MDT05-ETRS89-HU30-0987-LID.asc,9072374,25
MDT05,PNOA-MDT05-ETRS89-HU30-0988-LID.asc,9072375,25
MDT05,PNOA-MDT05-ETRS89-HU30-0989-LID.asc,9072376,25
MDT05,PNOA-MDT05-ETRS89-HU30-0990-LID.asc,9072377,25
MDT05,PNOA-MDT05-ETRS89-HU30-0991-LID.asc,9072378,25
MDT05,PNOA-MDT05-ETRS89-HU30-0992-LID.asc,9072379,25
MDT05,PNOA-MDT05-ETRS89-HU30-0993-LID.asc,9072380,25
MDT05,PNOA-MDT05-ETRS89-HU30-0994-LID.asc,9072381,25
MDT05,PNOA-MDT05-ETRS89-HU30-0995-LID.asc,9072382,25
MDT05,PNOA-MDT05-ETRS89-HU30-0996-LID.asc,9072383,25
MDT05,PNOA-MDT05-ETRS89-HU30-0997B-LID.asc,9072385,25
MDT05,PNOA-MDT05-ETRS89-HU30-0997-LID.asc,9072384,25
MDT05,PNOA-MDT05-ETRS89-HU30-0998-LID.asc,9072386,26
MDT05,PNOA-MDT05-ETRS89-HU30-0999-LID.asc,9072387,26
MDT05,PNOA-MDT05-ETRS89-HU30-1000-LID.asc,9072388,26
MDT05,PNOA-MDT05-ETRS89-HU30-1001-LID.asc,9072389,26
MDT05,PNOA-MDT05-ETRS89-HU30-1002-LID.asc,9072390,26
MDT05,PNOA-MDT05-ETRS89-HU30-1003-LID.asc,9072391,26
MDT05,PNOA-MDT05-ETRS89-HU30-1004-LID.asc,9072392,26
MDT05,PNOA-MDT05-ETRS89-HU30-1005-LID.asc,9072393,26
MDT05,PNOA-MDT05-ETRS89-HU30-1006-LID.asc,9072394,26
MDT05,PNOA-MDT05-ETRS89-HU30-1007-LID.asc,9072395,26
MDT05,PNOA-MDT05-ETRS89-HU30-1008-LID.asc,9072396,26
MDT05,PNOA-MDT05-ETRS89-HU30-1009-LID.asc,9072397,26
MDT05,PNOA-MDT05-ETRS89-HU30-1010-LID.asc,9072398,26
MDT05,PNOA-MDT05-ETRS89-HU30-1011-LID.asc,9072399,26
MDT05,PNOA-MDT05-ETRS89-HU30-1012-LID.asc,9072400,26
MDT05,PNOA-MDT05-ETRS89-HU30-1013-LID.asc,9072401,26
MDT05,PNOA-MDT05-ETRS89-HU30-1014-LID.asc,9072402,26
MDT05,PNOA-MDT05-ETRS89-HU30-1015-LID.asc,9072403,26
MDT05,PNOA-MDT05-ETRS89-HU30-1016-LID.asc,9072404,26
MDT05,PNOA-MDT05-ETRS89-HU30-1017-LID.asc,9072405,26
MDT05,PNOA-MDT05-ETRS89-HU30-1018-LID.asc,9072406,26
MDT05,PNOA-MDT05-ETRS89-HU30-1019-LID.asc,9072407,26
MDT05,PNOA-MDT05-ETRS89-HU30-1020-LID.asc,9072408,26
MDT05,PNOA-MDT05-ETRS89-HU30-1021-LID.asc,9072409,26
MDT05,PNOA-MDT05-ETRS89-HU30-1022-LID.asc,9072410,26
MDT05,PNOA-MDT05-ETRS89-HU30-1023-LID.asc,9072411,26
MDT05,PNOA-MDT05-ETRS89-HU30-1024-LID.asc,9072412,26
MDT05,PNOA-MDT05-ETRS89-HU30-1025-LID.asc,9072413,26
MDT05,PNOA-MDT05-ETRS89-HU30-1026-LID.asc,9072414,26
MDT05,PNOA-MDT05-ETRS89-HU30-1027-LID.asc,9072415,26
MDT05,PNOA-MDT05-ETRS89-HU30-1028-LID.asc,9072416,26
MDT05,PNOA-MDT05-ETRS89-HU30-1029-LID.asc,9072417,26
MDT05,PNOA-MDT05-ETRS89-HU30-1030-LID.asc,9072418,26
MDT05,PNOA-MDT05-ETRS89-HU30-1031-LID.asc,9072419,26
MDT05,PNOA-MDT05-ETRS89-HU30-1032B-LID.asc,9072421,26
MDT05,PNOA-MDT05-ETRS89-HU30-1032-LID.asc,9072420,26
MDT05,PNOA-MDT05-ETRS89-HU30-1033-LID.asc,9072422,26
MDT05,PNOA-MDT05-ETRS89-HU30-1034-LID.asc,9072423,26
MDT05,PNOA-MDT05-ETRS89-HU30-1035-LID.asc,9072424,26
MDT05,PNOA-MDT05-ETRS89-HU30-1036-LID.asc,9072425,26
MDT05,PNOA-MDT05-ETRS89-HU30-1037-LID.asc,9072426,26
MDT05,PNOA-MDT05-ETRS89-HU30-1038-LID.asc,9072427,26
MDT05,PNOA-MDT05-ETRS89-HU30-1039-LID.asc,9072428,26
MDT05,PNOA-MDT05-ETRS89-HU30-1040-LID.asc,9072429,26
MDT05,PNOA-MDT05-ETRS89-HU30-1041-LID.asc,9072430,26
MDT05,PNOA-MDT05-ETRS89-HU30-1042-LID.asc,9072431,26
MDT05,PNOA-MDT05-ETRS89-HU30-1043-LID.asc,9072432,26
MDT05,PNOA-MDT05-ETRS89-HU30-1044-LID.asc,9072433,26
MDT05,PNOA-MDT05-ETRS89-HU30-1045-LID.asc,9072434,26
MDT05,PNOA-MDT05-ETRS89-HU30-1046-LID.asc,9072435,26
MDT05,PNOA-MDT05-ETRS89-HU30-1047-LID.asc,9072436,27
MDT05,PNOA-MDT05-ETRS89-HU30-1048-LID.asc,9072437,27
MDT05,PNOA-MDT05-ETRS89-HU30-1049-LID.asc,9072438,27
MDT05,PNOA-MDT05-ETRS89-HU30-1050-LID.asc,9072439,27
MDT05,PNOA-MDT05-ETRS89-HU30-1051-LID.asc,9072440,27
MDT05,PNOA-MDT05-ETRS89-HU30-1052-LID.asc,9072441,27
MDT05,PNOA-MDT05-ETRS89-HU30-1053-LID.asc,9072442,27
MDT05,PNOA-MDT05-ETRS89-HU30-1054-LID.asc,9072443,27
MDT05,PNOA-MDT05-ETRS89-HU30-1055-LID.asc,9072444,27
MDT05,PNOA-MDT05-ETRS89-HU30-1056-LID.asc,9072445,27
MDT05,PNOA-MDT05-ETRS89-HU30-1057-LID.asc,9072446,27
MDT05,PNOA-MDT05-ETRS89-HU30-1058-LID.asc,9072447,27
MDT05,PNOA-MDT05-ETRS89-HU30-1059-LID.asc,9072448,27
MDT05,PNOA-MDT05-ETRS89-HU30-1060-LID.asc,9072449,27
MDT05,PNOA-MDT05-ETRS89-HU30-1061-LID.asc,9072450,27
MDT05,PNOA-MDT05-ETRS89-HU30-1062-LID.asc,9072451,27
MDT05,PNOA-MDT05-ETRS89-HU30-1063-LID.asc,9072452,27
MDT05,PNOA-MDT05-ETRS89-HU30-1064-LID.asc,9072453,27
MDT05,PNOA-MDT05-ETRS89-HU30-1065-LID.asc,9072454,27
MDT05,PNOA-MDT05-ETRS89-HU30-1066-LID.asc,9072455,27
MDT05,PNOA-MDT05-ETRS89-HU30-1067-LID.asc,9072456,27
MDT05,PNOA-MDT05-ETRS89-HU30-1068-LID.asc,9072457,27
MDT05,PNOA-MDT05-ETRS89-HU30-1069-LID.asc,9072458,27
MDT05,PNOA-MDT05-ETRS89-HU30-1070-LID.asc,9072459,27
MDT05,PNOA-MDT05-ETRS89-HU30-1071-LID.asc,9072460,27
MDT05,PNOA-MDT05-ETRS89-HU30-1072B-LID.asc,9072462,27
MDT05,PNOA-MDT05-ETRS89-HU30-1072-LID.asc,9072461,27
MDT05,PNOA-MDT05-ETRS89-HU30-1073-LID.asc,9072463,27
MDT05,PNOA-MDT05-ETRS89-HU30-1074-LID.asc,9072464,27
MDT05,PNOA-MDT05-ETRS89-HU30-1075-LID.asc,9072465,27
MDT05,PNOA-MDT05-ETRS89-HU30-1076-LID.asc,9072466,27
MDT05,PNOA-MDT05-ETRS89-HU30-1077-LID.asc,9072467,27
MDT05,PNOA-MDT05-ETRS89-HU30-1078B-COR.asc,9072469,27
MDT05,PNOA-MDT05-ETRS89-HU30-1078-LID.asc,9072468,27
MDT05,PNOA-MDT05-ETRS89-HU30-1110-COR.asc,9072470,27
MDT05,PNOA-MDT05-ETRS89-HU30-1111-COR.asc,9072471,27
MDT05,PNOA-MDT05-ETRS89-HU31-0118B-LID.asc,9072472,27
MDT05,PNOA-MDT05-ETRS89-HU31-0146-LID.asc,9072473,27
MDT05,PNOA-MDT05-ETRS89-HU31-0147-LID.asc,9072474,27
MDT05,PNOA-MDT05-ETRS89-HU31-0148-LID.asc,9072475,27
MDT05,PNOA-MDT05-ETRS89-HU31-0149B-LID.asc,9072477,27
MDT05,PNOA-MDT05-ETRS89-HU31-0149-LID.asc,9072476,27
MDT05,PNOA-MDT05-ETRS89-HU31-0150-LID.asc,9072478,27
MDT05,PNOA-MDT05-ETRS89-HU31-0178-LID.asc,9072479,27
MDT05,PNOA-MDT05-ETRS89-HU31-0179-LID.asc,9072480,27
MDT05,PNOA-MDT05-ETRS89-HU31-0180-LID.asc,9072481,27
MDT05,PNOA-MDT05-ETRS89-HU31-0181-LID.asc,9072482,27
MDT05,PNOA-MDT05-ETRS89-HU31-0182-LID.asc,9072483,27
MDT05,PNOA-MDT05-ETRS89-HU31-0183-LID.asc,9072484,27
MDT05,PNOA-MDT05-ETRS89-HU31-0211-LID.asc,9072485,27
MDT05,PNOA-MDT05-ETRS89-HU31-0212-LID.asc,9072486,28
MDT05,PNOA-MDT05-ETRS89-HU31-0213-LID.asc,9072487,28
MDT05,PNOA-MDT05-ETRS89-HU31-0214-LID.asc,9072488,28
MDT05,PNOA-MDT05-ETRS89-HU31-0215-LID.asc,9072489,28
MDT05,PNOA-MDT05-ETRS89-HU31-0216-LID.asc,9072490,28
MDT05,PNOA-MDT05-ETRS89-HU31-0217B-LID.asc,9072492,28
MDT05,PNOA-MDT05-ETRS89-HU31-0217-LID.asc,9072491,28
MDT05,PNOA-MDT05-ETRS89-HU31-0218-LID.asc,9072493,28
MDT05,PNOA-MDT05-ETRS89-HU31-0219-LID.asc,9072494,28
MDT05,PNOA-MDT05-ETRS89-HU31-0220-LID.asc,9072495,28
MDT05,PNOA-MDT05-ETRS89-HU31-0221-LID.asc,9072496,28
MDT05,PNOA-MDT05-ETRS89-HU31-0249-LID.asc,9072497,28
MDT05,PNOA-MDT05-ETRS89-HU31-0250-LID.asc,9072498,28
MDT05,PNOA-MDT05-ETRS89-HU31-0251-LID.asc,9072499,28
MDT05,PNOA-MDT05-ETRS89-HU31-0252-LID.asc,9072500,28
MDT05,PNOA-MDT05-ETRS89-HU31-0253-LID.asc,9072501,28
MDT05,PNOA-MDT05-ETRS89-HU31-0254-LID.asc,9072502,28
MDT05,PNOA-MDT05-ETRS89-HU31-0255-LID.asc,9072503,28
MDT05,PNOA-MDT05-ETRS89-HU31-0256-LID.asc,9072504,28
MDT05,PNOA-MDT05-ETRS89-HU31-0257-LID.asc,9072505,28
MDT05,PNOA-MDT05-ETRS89-HU31-0258-LID.asc,9072506,28
MDT05,PNOA-MDT05-ETRS89-HU31-0259-LID.asc,9072507,28
MDT05,PNOA-MDT05-ETRS89-HU31-0287-LID.asc,9072508,28
MDT05,PNOA-MDT05-ETRS89-HU31-0288-LID.asc,9072509,28
MDT05,PNOA-MDT05-ETRS89-HU31-0289-LID.asc,9072510,28
MDT05,PNOA-MDT05-ETRS89-HU31-0290-LID.asc,9072511,28
MDT05,PNOA-MDT05-ETRS89-HU31-0291-LID.asc,9072512,28
MDT05,PNOA-MDT05-ETRS89-HU31-0292-LID.asc,9072513,28
MDT05,PNOA-MDT05-ETRS89-HU31-0293-LID.asc,9072514,28
MDT05,PNOA-MDT05-ETRS89-HU31-0294-LID.asc,9072515,28
MDT05,PNOA-MDT05-ETRS89-HU31-0295-LID.asc,9072516,28
MDT05,PNOA-MDT05-ETRS89-HU31-0296-LID.asc,9072517,28
MDT05,PNOA-MDT05-ETRS89-HU31-0297-LID.asc,9072518,28
MDT05,PNOA-MDT05-ETRS89-HU31-0325-LID.asc,9072519,28
MDT05,PNOA-MDT05-ETRS89-HU31-0326-LID.asc,9072520,28
MDT05,PNOA-MDT05-ETRS89-HU31-0327-LID.asc,9072521,28
MDT05,PNOA-MDT05-ETRS89-HU31-0328-LID.asc,9072522,28
MDT05,PNOA-MDT05-ETRS89-HU31-0329-LID.asc,9072523,28
MDT05,PNOA-MDT05-ETRS89-HU31-0330-LID.asc,9072524,28
MDT05,PNOA-MDT05-ETRS89-HU31-0331-LID.asc,9072525,28
MDT05,PNOA-MDT05-ETRS89-HU31-0332-LID.asc,9072526,28
MDT05,PNOA-MDT05-ETRS89-HU31-0333-LID.asc,9072527,28
MDT05,PNOA-MDT05-ETRS89-HU31-0334-LID.asc,9072528,28
MDT05,PNOA-MDT05-ETRS89-HU31-0335-LID.asc,9072529,28
MDT05,PNOA-MDT05-ETRS89-HU31-0357-LID.asc,9072530,28
MDT05,PNOA-MDT05-ETRS89-HU31-0358-LID.asc,9072531,28
